timestamp,YT.11FI_02044.PV,YT.11PIC_02044.PV,YT.11TI_02044.PV,YT.11PIC_02044.MV
2025/7/3 10:53:22,36251.85547,0.449532092,155.9620919,NaN
2025/7/3 10:53:32,36382.14453,0.449538808,155.973166,NaN
2025/7/3 10:53:42,36449.87891,0.44954176,155.9810638,0
2025/7/3 10:53:52,36599.66016,0.449540366,155.9856058,NaN
2025/7/3 10:54:02,36605.26563,0.449534039,155.9884443,NaN
2025/7/3 10:54:12,36647.64063,0.449522197,155.9894943,NaN
2025/7/3 10:54:22,36722.90234,0.449450701,155.9886709,NaN
2025/7/3 10:54:32,36779.28906,0.449400132,155.9858891,NaN
2025/7/3 10:54:42,36777.68359,0.449350536,155.9810638,0
2025/7/3 10:54:52,36902.1875,0.44927904,155.969155,NaN
2025/7/3 10:55:02,36840.67578,0.449150264,155.9516246,NaN
2025/7/3 10:55:12,36880.82422,0.449050158,155.9381409,NaN
2025/7/3 10:55:22,36954.50781,0.448935717,155.9304045,NaN
2025/7/3 10:55:32,37015.60156,0.448864162,155.9235732,NaN
2025/7/3 10:55:42,37064.17969,0.448792636,155.9175007,0
2025/7/3 10:55:52,37035.11719,0.448692501,155.9120408,NaN
2025/7/3 10:56:02,36940.83203,0.448463619,155.9070474,NaN
2025/7/3 10:56:12,37041.05469,0.448392093,155.9023743,NaN
2025/7/3 10:56:22,37022.21875,0.448220432,155.8997968,NaN
2025/7/3 10:56:32,37016.54688,0.448120296,155.8994675,NaN
2025/7/3 10:56:42,36994.01563,0.448064994,155.8988064,0
2025/7/3 10:56:52,37043.81641,0.448005855,155.8952332,NaN
2025/7/3 10:57:02,37018.33984,0.447905719,155.8701384,NaN
2025/7/3 10:57:12,36976.76172,0.447805583,155.8451538,NaN
2025/7/3 10:57:22,36936.46094,0.447772943,155.8404442,NaN
2025/7/3 10:57:32,36869.88281,0.447761975,155.8376418,NaN
2025/7/3 10:57:42,36791.79297,0.447769795,155.836729,0
2025/7/3 10:57:52,36898.92969,0.447793515,155.8376884,NaN
2025/7/3 10:58:02,36818.92188,0.447830248,155.8405024,NaN
2025/7/3 10:58:12,36645.98047,0.447877109,155.8451538,NaN
2025/7/3 10:58:22,36749.72656,0.447948635,155.8521973,NaN
2025/7/3 10:58:32,36708.90625,0.447995807,155.8612279,NaN
2025/7/3 10:58:42,36664.38281,0.44804877,155.8707884,0
2025/7/3 10:58:52,36652.26953,0.448163211,155.8794216,NaN
2025/7/3 10:59:02,36609.17578,0.448291957,155.8856701,NaN
2025/7/3 10:59:12,36668.90625,0.448377788,155.8880768,NaN
